NAME,res_share,com_share,ind_share,mixed_share,GEOID,Hskill19,Lskill19,Hskill10,Lskill10,parcels,puma,Hcommute,Lcommute,cbd,parks,park_area,park_share,water,Cstock19,Cstruct19,Crent19,Xstock19,Xstruct19,Xrent19,Cstock10,Cstruct10,Crent10,Csigma10,CsigmaR10,Xstock10,Xstruct10,Xrent10,Xsigma10,XsigmaR10,avgBO,mortgage10,Mortgagesigma10,mortgage19,Mortgagesigma19,main_zip,zip_share,win2,win3,win4,win5,win6,CrateH10,CrateL10,CrateH10_C,CrateL10_C,XrateH10,XrateL10,OrateH10,OrateL10,CrateH19,CrateL19,CrateH19_C,CrateL19_C,XrateH19,XrateL19,OrateH19,OrateL19,lat,lon,CshareH10,CshareL10,CshareH10_C,CshareL10_C,XshareH10,XshareL10,OshareH10,OshareL10,CshareH19,CshareL19,CshareH19_C,CshareL19_C,XshareH19,XshareL19,OshareH19,OshareL19,geometry
"Census Tract 124.02, San Francisco County, California",0,0.24314641983912874,0,0.24397137230705707,06075012402,2176,1750,853,1584,1325,07503,1280.652261145194,2191.85668362251,2122.8633224862983,4,28830.386,0.08030441,2988.209570543018,1907,61,2032.979520719138,808,79,2307.1903937568263,1491,41,1385.9477708139184,108.09164462768463,8680.098827593474,343,49,1471.638738543948,97.90449486587697,7340.918124291772,25362.204164193405,3583.3333333333335,2179.449471770337,3163.690476190476,6523.9371511673035,94102,0.23106963948576123,0,0.004826519884820078,0.0056358448655063715,0,0.024323119945869602,0.07575757575757576,0.024291497975708502,0.03939393939393939,0.012145748987854251,0.2696969696969697,0.1700404858299595,0.6151515151515151,0.7935222672064778,0.03777777777777778,0.0380952380952381,0.02666666666666667,0.023809523809523808,0.20222222222222222,0.24285714285714285,0.7333333333333333,0.6952380952380952,-122.417752455805,37.7801376169541,4.863652602420199e-5,2.230343665521612e-5,2.5290993532585033e-5,1.115171832760806e-5,1.731460326461591e-4,1.5612405658651284e-4,3.949285913165202e-4,7.285789307370599e-4,4.691905954885051e-5,3.73436909794634e-5,3.311933615212978e-5,2.333980686216462e-5,2.5115496582031745e-4,2.3806602999407915e-4,9.107817441835687e-4,6.815223603752069e-4,"list(list(c(-122.421069, -122.417707, -122.417339, -122.417146, -122.415505, -122.413866, -122.413365, -122.416292, -122.417615, -122.418704, -122.419219, -122.419334, -122.419359, -122.419765, -122.420358, -122.420689, -122.421069, 37.783816, 37.784236, 37.782379, 37.781447, 37.781654, 37.781863, 37.779862, 37.777494, 37.7766, 37.775645, 37.775316, 37.77521, 37.775432, 37.777291, 37.780072, 37.781955, 37.783816)))"
"Census Tract 125.01, San Francisco County, California",0,0.500414898928684,0,0.43502208382657986,06075012501,1180,2085,593,2177,1338,07503,1231.1271890721455,2110.5959595765266,1523.8784056899535,2,6383.8617,0.04706994,2344.3162567556565,1640,44,2008.1617009266706,570,12,2234.468831889851,1445,37,1398.1475702809867,85.11934892664618,7922.470132459539,446,39,1466.0058387152144,121.3807242143845,8177.237970846528,153725.49019607843,3875,847.7912478906585,3350,5002.499375312304,94102,0.0873695352148008,0,0.0018249511272021054,0.0021309642735317267,0,0.009196793180505347,0.07575757575757576,0.024291497975708502,0.03939393939393939,0.012145748987854251,0.2696969696969697,0.1700404858299595,0.6151515151515151,0.7935222672064778,0.03777777777777778,0.0380952380952381,0.02666666666666667,0.023809523809523808,0.20222222222222222,0.24285714285714285,0.7333333333333333,0.6952380952380952,-122.41093670528,37.7830417449292,3.381179359009587e-5,3.0653144948488324e-5,1.7582132666849856e-5,1.5326572474244162e-5,1.2036998518074132e-4,2.145720146394182e-4,2.745517639515785e-4,0.001001336068317285,2.544324001270386e-5,4.449234039553211e-5,1.7959934126614492e-5,2.7807712747207564e-5,1.3619616712682656e-4,2.836386700215172e-4,4.938981884818985e-4,8.119852122184609e-4,"list(list(c(-122.414054, -122.410765, -122.410952, -122.41114, -122.407853, -122.407451, -122.408104, -122.408952, -122.410336, -122.412548, -122.413365, -122.413866, -122.414054, 37.782794, 37.783214, 37.784141, 37.785075, 37.785492, 37.784604, 37.78402, 37.783288, 37.782245, 37.780508, 37.779862, 37.781863, 37.782794)))"
"Census Tract 126.01, San Francisco County, California",0.9159846515853753,0,0,0.08401057469845293,06075012601,1759,363,1854,290,1940,07502,2015.8553979993014,3491.3857050081147,3286.366118250138,0,0,0,707.1363483561269,1061,155,2010.862141366854,105,21,2230.74986652889,1045,102,1397.8976373784396,69.2112777518759,6764.633299376802,73,21,1441.902936719721,38.309832687400274,3029.818513919631,37166.666666666664,2971.8543046357618,18294.14555505132,3679.7297297297296,9285.014081114066,94123,0.05656784471531826,0.006435862572401479,0.004726295119817714,0.0027594070592838176,0.004040560336808447,0.002977254985016751,0.0626865671641791,0.07142857142857142,0.05970149253731343,0.032467532467532464,0.07164179104477612,0.03896103896103896,0.8059701492537313,0.8571428571428571,0.07077625570776255,0.05128205128205128,0.045662100456621,0.05128205128205128,0.0867579908675799,0.14743589743589744,0.7968036529680366,0.75,-122.43913682963,37.8022646815147,8.747252526040454e-5,1.2006938188530624e-5,8.330716691467099e-5,5.457699176604829e-6,9.996860029760519e-5,6.549239011925795e-6,0.0011246467533480584,1.440832582623675e-4,7.105709078173333e-5,1.0427507558111702e-5,4.5843284375311834e-5,1.0427507558111702e-5,8.710224031309249e-5,2.997908422957115e-5,7.999653123491915e-4,1.5250229803738364e-4,"list(list(c(-122.441905, -122.437138, -122.436799, -122.436274, -122.441177, -122.441368, -122.441754, -122.441905, 37.803744, 37.804352, 37.802715, 37.800814, 37.80019, 37.801126, 37.802985, 37.803744)))"
"Census Tract 126.02, San Francisco County, California",0.22259684006486857,0,0,0.031508446387545616,06075012602,2004,345,1848,382,908,NA,2025.6301773170915,3503.0626337277786,2950.3821216545743,2,419910.8,0.35786074,346.01267325085996,920,80,2019.8146369290937,221,94,2237.7449598178305,1048,102,1392.9404346093852,100.95083146241393,6993.0557223935,172,126,1453.0044926195287,38.14913370083201,4653.177324392159,25564.285714285714,3453.3227848101264,8351.58733870091,3877.946127946128,6404.142966708905,94123,0.31071563199310376,0.035350880286640546,0.025960574996812848,0.015156860097224573,0.022193973713793124,0.016353454315426515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.433171652957,37.8065862419505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"list(list(c(-122.441909, -122.439690935158, -122.425942, -122.425041162157, -122.424876, -122.426671, -122.426613, -122.425628, -122.425209, -122.430045, -122.431679, -122.436799, -122.437138, -122.441905, -122.441909, 37.807316, 37.8086811541357, 37.810979, 37.811001508766, 37.810799, 37.809639, 37.808152, 37.806456, 37.804133, 37.803518, 37.803267, 37.802715, 37.804352, 37.803744, 37.807316)))"
"Census Tract 127, San Francisco County, California",0.5711911358508169,0,0,0.016136776555740886,06075012700,3122,525,2253,676,933,07502,2220.0920476585547,3814.7728629907474,3823.2298358632634,2,222386.91,0.33871094,431.6399420579528,1408,144,2012.3852548926768,148,94,2165.6826849331596,1221,156,1392.5401241087716,98.07498143990023,7528.799466858457,138,27,1455.3651179103126,36.19322719661282,4196.297304520077,26068.75925925926,3421.671490593343,9526.00884045174,3185.897435897436,19950.600048812878,94123,0.1736991076491249,0.019762173924151936,0.014512719176950383,0.008473127202396336,0.012407079117794637,0.009142058297322364,0.0626865671641791,0.07142857142857142,0.05970149253731343,0.032467532467532464,0.07164179104477612,0.03896103896103896,0.8059701492537313,0.8571428571428571,0.07077625570776255,0.05128205128205128,0.045662100456621,0.05128205128205128,0.0867579908675799,0.14743589743589744,0.7968036529680366,0.75,-122.444924969354,37.803833880264,1.0629751856078286e-4,2.7988586949816214e-5,1.0123573196265034e-4,1.2722084977189188e-5,1.2148287835518043e-4,1.5266501972627025e-5,0.0013666823814957798,3.358630433977946e-4,1.2611724697019413e-4,1.5081105972475603e-5,8.136596578722202e-5,1.5081105972475603e-5,1.5459533499572183e-4,4.3358179670867364e-5,0.0014198361029870243,2.205611748474557e-4,"list(list(c(-122.448241, -122.448241130218, -122.439690935158, -122.441909, -122.441905, -122.441754, -122.441368, -122.441177, -122.447466, -122.44782, -122.44946, -122.448241, 37.804478, 37.8072521685356, 37.8086811541357, 37.807316, 37.803744, 37.802985, 37.801126, 37.80019, 37.79939, 37.801633, 37.802454, 37.804478)))"
"Census Tract 129.01, San Francisco County, California",0.7367960268070618,0,0,0.26315470942186586,06075012901,2205,245,1576,554,2342,07502,1747.8060414915522,3053.7709607256493,2272.191014914988,0,0,0,955.7713466037752,1198,123,2008.2058447194922,46,18,2215.3310794873814,1166,147,1385.2335715694246,87.85322114055242,7630.148515189994,124,61,1479.940249266862,28.082948782913345,4511.991104030777,38823.53,3292.5,5691.111490737113,3681.469298245614,10303.57136070245,94123,0.05963969355617637,0.006785354356690725,0.004982950897643979,0.002909253344203725,0.004259978111155455,0.003138931239798756,0.0626865671641791,0.07142857142857142,0.05970149253731343,0.032467532467532464,0.07164179104477612,0.03896103896103896,0.8059701492537313,0.8571428571428571,0.07077625570776255,0.05128205128205128,0.045662100456621,0.05128205128205128,0.0867579908675799,0.14743589743589744,0.7968036529680366,0.75,-122.427251596031,37.8019609577573,7.435636451477754e-5,2.293739226360678e-5,7.081558525216908e-5,1.0426087392548535e-5,8.497870230260291e-5,1.2511304871058243e-5,9.560104009042826e-4,2.7524870716328135e-4,8.907384034890393e-5,7.0378494538219476e-06,5.74669937734864e-5,7.0378494538219476e-06,1.0918728816962417e-4,2.0233817179738104e-5,0.0010027990413473378,1.0292854826214598e-4,"list(list(c(-122.430045, -122.425209, -122.424835, -122.424464, -122.42929, -122.429667, -122.430045, 37.803518, 37.804133, 37.802268, 37.800402, 37.799788, 37.801654, 37.803518)))"
"Census Tract 129.02, San Francisco County, California",0.5156090486436584,0,0,0.20303119816931664,06075012902,2591,563,2296,721,2589,07502,1803.1132501794634,3147.128492932555,2643.1552125975395,2,74992.176,0.21271889,1012.1496372579377,1441,189,2032.6432718539588,177,48,2157.2016565088293,1402,150,1371.3155866599843,97.1948298248814,9042.151692529247,133,46,1464.282891524779,34.15671500896784,4540.064792367352,37400,3299.682395644283,9476.909803265922,3534.1107871720114,14606.87864638053,94123,0.11702264322234564,0.01331395342050639,0.00977734878097927,0.005708421620602226,0.008358760230167546,0.006159086485386612,0.0626865671641791,0.07142857142857142,0.05970149253731343,0.032467532467532464,0.07164179104477612,0.03896103896103896,0.8059701492537313,0.8571428571428571,0.07077625570776255,0.05128205128205128,0.045662100456621,0.05128205128205128,0.0867579908675799,0.14743589743589744,0.7968036529680366,0.75,-122.432120803839,37.8006285982885,1.0832627723726474e-4,2.9851732530795106e-5,1.0316788308310927e-4,1.3568969332179591e-5,1.2380145969973112e-4,1.6282763198615512e-5,0.0013927664216219753,3.5822079036954127e-4,1.0466681194739687e-4,1.6172690785721454e-5,6.752697544993345e-5,1.6172690785721454e-5,1.2830125335487358e-4,4.649648600894919e-5,0.001178345721601339,2.365256027411763e-4,"list(list(c(-122.436799, -122.431679, -122.430045, -122.429667, -122.42929, -122.424464, -122.424275, -122.427457, -122.430747, -122.432393, -122.434036, -122.435678, -122.436274, -122.436799, 37.802715, 37.803267, 37.803518, 37.801654, 37.799788, 37.800402, 37.799472, 37.799067, 37.798648, 37.798439, 37.79823, 37.798021, 37.800814, 37.802715)))"
"Census Tract 130, San Francisco County, California",0.6617006643338694,0,0,0.2976681449272231,06075013000,3472,454,2837,609,1746,07502,1674.01598452444,2935.2069443082382,2432.4726244298395,2,10089.119,0.02755826,1406.7638500064847,1736,211,2027.7801266343317,176,69,2151.298780162348,1567,206,1385.37528282924,115.02764394610162,8924.153235961883,191,125,1430.0503375863477,17.935959057445043,4077.703102547349,37137.10597222222,3311.990212071778,8896.312266398501,3460.1063829787236,8990.316894989877,94123,0.11819695950183712,0.013447558266676079,0.009875463979265765,0.005765705341553029,0.008442639964416937,0.006220892605359849,0.0626865671641791,0.07142857142857142,0.05970149253731343,0.032467532467532464,0.07164179104477612,0.03896103896103896,0.8059701492537313,0.8571428571428571,0.07077625570776255,0.05128205128205128,0.045662100456621,0.05128205128205128,0.0867579908675799,0.14743589743589744,0.7968036529680366,0.75,-122.43039307196,37.7972839660647,1.3385089221346693e-4,2.521457019591431e-5,1.2747704020330184e-4,1.146116827087014e-5,1.529724482439622e-4,1.375340192504417e-5,0.0017209400427445746,3.0257484235097175e-4,1.4025595178748047e-4,1.304156592667414e-5,9.048771083063257e-5,1.304156592667414e-5,1.7192665057820186e-4,3.749450203918815e-5,0.0015790105539945382,1.907329016776093e-4,"list(list(c(-122.437326, -122.435678, -122.434036, -122.432393, -122.430747, -122.427457, -122.424275, -122.423705, -122.426893, -122.430183, -122.433469, -122.435113, -122.43695, -122.437326, 37.797811, 37.798021, 37.79823, 37.798439, 37.798648, 37.799067, 37.799472, 37.796678, 37.796272, 37.795854, 37.795435, 37.795226, 37.795949, 37.797811)))"
"Census Tract 131.01, San Francisco County, California",0.809091508743082,0,0,0.1909090964705499,06075013101,3043,466,2730,639,286,07502,1479.2913269971373,2609.2293266634597,1930.7193043025743,0,0,0,1889.5449268198954,1561,92,2014.966016756632,411,82,2176.129258158557,1755,83,1389.4464953034994,113.15061658073107,9240.189818333427,197,70,1454.1898306794642,62.19396535069219,5359.888168087711,29624.555,3250.865800865801,11816.922343810747,3661.5853658536585,12040.233619401084,94109,0.06387240108983382,0.0022948168056227715,0.0038356794388150857,0.001557863441215459,0.004562314363559558,0.010085115961552708,0.0626865671641791,0.07142857142857142,0.05970149253731343,0.032467532467532464,0.07164179104477612,0.03896103896103896,0.8059701492537313,0.8571428571428571,0.07077625570776255,0.05128205128205128,0.045662100456621,0.05128205128205128,0.0867579908675799,0.14743589743589744,0.7968036529680366,0.75,-122.424747842579,37.7937818673245,1.288025857394306e-4,2.6456667249900235e-5,1.2266912927564824e-4,1.2025757840863744e-5,1.4720295513077789e-4,1.4430909409036493e-5,0.0016560332452212512,3.174800069988028e-4,1.229259393114352e-4,1.3386276920330725e-5,7.930705762028078e-5,1.3386276920330725e-5,1.506834094785335e-4,3.848554614595083e-5,0.0013839081554739,1.9577429995983685e-4,"list(list(c(-122.426893, -122.423705, -122.423481, -122.423283, -122.423143, -122.422801, -122.422611, -122.425802, -122.426335, -122.426893, 37.796272, 37.796678, 37.795739, 37.79481, 37.793923, 37.792161, 37.791277, 37.790874, 37.793517, 37.796272)))"
"Census Tract 132, San Francisco County, California",0.9886700512021199,0,0,0.0020755333700922425,06075013200,3248,292,2827,740,1383,07502,1801.166150238502,3134.065466199282,3158.4970337375275,0,0,0,1646.004753637434,1320,114,2024.1355699701535,112,100,2001.292161608233,1089,67,1386.557503175331,101.22934317293003,7392.079039172976,253,138,1443.979479527736,54.857397704945136,5253.688440986949,19469.55423076923,3342.22333000997,13170.776058155334,3849.0196078431372,9453.809274780277,94115,0.1761354819763219,0.017929959243098637,0.016555815538244357,0.015465554514994118,0.012581105855451564,0,0.0626865671641791,0.07142857142857142,0.05970149253731343,0.032467532467532464,0.07164179104477612,0.03896103896103896,0.8059701492537313,0.8571428571428571,0.07077625570776255,0.05128205128205128,0.045662100456621,0.05128205128205128,0.0867579908675799,0.14743589743589744,0.7968036529680366,0.75,-122.438710196775,37.7936916003808,1.3337908787009904e-4,3.0638393998319525e-5,1.2702770273342767e-4,1.3926542726508873e-5,1.524332432801132e-4,1.671185127181065e-5,0.0017148739869012736,3.6766072797983425e-4,1.3120718070441722e-4,8.38796751231024e-6,8.464979400284982e-5,8.38796751231024e-6,1.6083460860541465e-4,2.411540659789194e-5,0.0014771389053497294,1.2267402486753725e-4,"list(list(c(-122.446728, -122.440234, -122.438591, -122.43695, -122.435113, -122.433469, -122.430183, -122.429625, -122.434558, -122.436204, -122.437846, -122.439488, -122.446117, -122.4463, -122.446728, 37.794706, 37.795533, 37.795741, 37.795949, 37.795226, 37.795435, 37.795854, 37.793098, 37.792472, 37.792263, 37.792054, 37.791843, 37.790999, 37.791879, 37.794706)))"
"Census Tract 133, San Francisco County, California",0.8461365144907333,0,0,0.12490075038704679,06075013300,2765,607,2180,735,1605,07501,2155.237624107348,3672.8670092608886,4424.406281848868,4,15074.482,0.0259319,1936.190877054748,707,87,2017.968770288855,321,115,2185.571248803687,638,102,1393.139393293488,63.232335645441346,5404.95977973358,105,47,1444.5098060337707,45.453986012726524,3443.8005857321195,34001.041666666664,3311.1198738170347,18321.620625217216,3676.4372163388803,17768.50822788672,94118,0.11098063174746027,0.009303765535715231,0.0034771999503120715,0.008120534030301971,0,0.005841085881445277,0.08247422680412371,0.13777777777777778,0.08247422680412371,0.06666666666666667,0.14690721649484537,0.09333333333333334,0.6881443298969072,0.7022222222222222,0.09176029962546817,0.11013215859030837,0.03745318352059925,0.039647577092511016,0.16666666666666666,0.24669603524229075,0.704119850187266,0.6035242290748899,-122.452463595133,37.7887203300472,1.353200636078787e-4,5.8698746555699374e-5,1.353200636078787e-4,2.8402619301144858e-5,2.4103886330153397e-4,3.9763667021602806e-5,0.0011290767807282378,2.991742566387258e-4,1.4481180222483602e-4,3.7446509511895836e-5,5.910685805095347e-5,1.3480743424282504e-5,2.630255183267429e-4,8.388018130664669e-5,0.0011112089313579253,2.0520687212518922e-4,"list(list(c(-122.459476, -122.45274, -122.4463, -122.446117, -122.445934, -122.445758, -122.445589, -122.445402, -122.450118, -122.454774, -122.45505, -122.459179, -122.459388, -122.459476, 37.789711, 37.790974, 37.791879, 37.790999, 37.790119, 37.789248, 37.788364, 37.787438, 37.786838, 37.786244, 37.786209, 37.785682, 37.788405, 37.789711)))"
"Census Tract 134, San Francisco County, California",0.7564467145748777,0,0,0.06805027013956129,06075013400,2750,374,2337,437,1057,07502,1801.8458572473924,3122.545138087468,3390.5503812726483,2,50933.991,0.14381048,2025.4501537802835,1131,142,2015.23844356351,71,42,2316.238413603987,1082,158,1392.055873497645,87.34322427516132,7164.60417995715,64,51,1425.2683853974972,13.138948656115494,1835.1045008283265,23769.219074074073,3147.3509933774835,17573.3679637514,3812.2529644268775,9857.181728088073,94115,0.11254056502528752,0.011456225182214896,0.010578225433186293,0.00988161058758622,0.008038611787520538,0,0.0626865671641791,0.07142857142857142,0.05970149253731343,0.032467532467532464,0.07164179104477612,0.03896103896103896,0.8059701492537313,0.8571428571428571,0.07077625570776255,0.05128205128205128,0.045662100456621,0.05128205128205128,0.0867579908675799,0.14743589743589744,0.7968036529680366,0.75,-122.440799050375,37.7898488259213,1.1026067504507303e-4,1.8093213753061666e-5,1.0501016670959337e-4,8.224188069573484e-6,1.2601220005151206e-4,9.869025683488181e-6,0.0014176372505795105,2.1711856503673998e-4,1.1108982356439266e-4,1.0743492635630238e-5,7.167085391251139e-5,1.0743492635630238e-5,1.3617462243377165e-4,3.0887541327436934e-5,0.001250656400773324,1.5712357979609225e-4,"list(list(c(-122.446117, -122.439488, -122.437846, -122.436204, -122.435849, -122.435486, -122.438773, -122.440488, -122.443753, -122.445402, -122.445589, -122.445758, -122.445934, -122.446117, 37.790999, 37.791843, 37.792054, 37.792263, 37.790502, 37.788697, 37.788278, 37.788061, 37.787647, 37.787438, 37.788364, 37.789248, 37.790119, 37.790999)))"
